lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
-0.22669846391225196,-1.3570273360058906,-0.14289472458372698,-0.5282177936629495,-1.4079686489442926,-0.4249082603435457,-0.782858410362082,-1.143488784999885,-0.2921327394373332,-0.8782851903618677,-1.0371352543898422,-0.2294241235999134,-1.1364004187347703,-1.0506031306263555,-0.15920338345998192,-1.2961537595703185,-1.7649857793622425,0.4100598970013024,-1.201512492852407,-1.5802730801799376,0.42746122995567637,-1.034507437196068,-1.4715221585111784,0.40444616283155455,-0.8826311053949144,-1.383795953452491,0.3963661550904166,-1.4353957892661406,-1.8002674247271637,0.6673658314465788,-1.2149340829686157,-1.5833720345152906,0.6345933410844319,-0.9908731926214998,-1.4086203899337832,0.6516765761167128,-0.7186855574519595,-1.2759300528968993,0.673593804078536,-1.43356846162372,-1.695217893116522,0.7609405454995938,-1.375685001332738,-1.5177359655127154,0.6352053617357968,-1.2059069999561969,-1.4858052390934986,0.5700643402189879,-0.9935149431731922,-1.4736898974219947,0.5781181429350375,-1.4376612932646724,-1.5309119641719484,0.7502970783751254,-1.7769733757265391,-1.297359285259842,0.7305008790681311,-1.6803354422942924,-1.2876857248559015,0.6859640910376702,-1.5589728523433868,-1.3947746159353087,0.6564076866328922
0.7388539925371057,-0.25891444854971135,-0.003906919578768276,0.4674435860352345,-0.13058731015278247,-0.496079987497688,0.17184751280406296,0.07583459583179059,-0.42818920812588585,-0.17604566913132938,0.15684780606420437,-0.36704620294321666,-0.6069841544816542,0.09391336308432163,-0.30646823651336247,-0.10796930909369941,-0.0034244989190448934,0.1993179841108678,-0.16142231861297168,0.12974466927109696,0.08671800318818013,-0.22543996327592,0.23425747037020883,0.03314788549610313,-0.20454855854148463,0.3065846511655278,0.023119642391368055,0.07287918312138286,0.07883048735080712,0.3908447289216938,-0.004814494349340519,0.34991011204530126,0.20518358182306065,-0.03565333143557618,0.6421040116313308,0.1715325332968857,0.013490749059891607,0.8664189104837319,0.2016969900351339,0.352821508259681,0.10765723854062056,0.48024390909816866,0.32727610716961814,0.5458139219123608,0.21374138992714467,0.35935681558262306,0.48374313126735724,0.19892152445733963,0.3961791815274968,0.3375717086067705,0.2747607019535182,0.616290116899211,0.14242009447276385,0.4956669680368483,0.5946473445149881,0.48071676229395327,0.21187202860075033,0.5700026720077687,0.43022413399349374,0.15720953279737815,0.5693444186248126,0.2710893828021973,0.20460800435506546
0.9023661647519847,-1.0262765590713034,0.36192340581253124,0.606227619940921,-0.9949716928289724,-0.3614531812591872,0.6214562832870888,-0.6116984459297109,-0.3297463484894655,0.7473546974514941,-0.47957471589170575,-0.3159273293158187,0.3487275621094204,-0.6882688458213426,-0.2582274442581811,0.49507462139998665,-1.2010364396090767,0.1574848817482477,0.5227578692782268,-1.0828571709270973,-0.009559155329116411,0.3757382585628434,-0.9854951120755976,-0.0785397090248852,0.23477511857543507,-0.8277811594837307,-0.09007004274388182,0.5495257746847798,-1.136428646054971,0.23727290671397636,0.325778963277196,-1.0916076942948973,0.028241734430618084,0.24698659295652056,-1.004425695760046,0.03729821281028293,0.14678494888463045,-0.9575789899470525,0.10701725264035465,0.6531106665445946,-0.977070160784898,0.2158827315345341,0.8197514984464187,-0.9233187690002617,-0.02438841284688515,0.9739705553774332,-1.0042973301285887,0.0837967792610875,0.7751157733732734,-1.1076078261209878,0.2935925737449626,0.668832283859743,-0.8304301192186355,0.15239508569550134,0.5591379343967975,-0.8145969563343775,0.08822484410516762,0.706999803214369,-0.8802557398996775,0.2847435201488488,0.5956346848181465,-0.9733530182189444,0.5280996064913301
1.0275283956759005,0.629500539985404,2.166683803688858,1.501413970389592,0.687589691377347,-2.4610577753979426,1.7940762600268734,0.614348304318629,-2.738629236471335,1.6087951520686945,0.694711237061196,-2.776594638252255,0.9978550467489,0.958452598081382,-2.754352540167843,1.4283251133654455,-0.3079888314425166,-2.8603775239122853,0.336847089637704,-0.4501811429344444,-2.800259008291398,-0.14209675583511536,-0.5096912151719684,-2.7885937598735584,-0.4773425662713346,-0.5373504848554489,-2.821309854754934,1.2741427138436794,-0.00845385388047236,-2.607610082348088,0.12589953946534585,-0.2948353998316218,-2.642438658038014,-0.3541471165542529,-0.39600807098071866,-2.7025141050402985,-0.748069484207329,-0.4555789558792631,-2.7770703105276837,1.2111002346362287,0.4007090859999328,-2.2416108779322235,0.4333845181350689,0.44118562485374724,-2.6123312067041495,0.8414905830446086,0.41329706486118345,-2.7872233247207774,0.9018157577145316,0.2643022767727947,-2.990216974569973,1.2193918538359074,0.7681124997247092,-1.8656589205922958,1.321930482532576,0.7832787520623252,-2.660175053010597,1.6420839389236255,0.7415466808281638,-3.0303202677201404,1.702581065790066,0.6426600118464476,-3.2958822533264223
-1.68622989413709,-1.0236082838374931,-0.5878382916654711,-1.381631947557389,-0.49638038294529657,0.8063312885932654,-0.8622773460047511,-0.11113105041495427,0.536425294936238,-0.3513113621924179,-0.2727858853736418,0.3756437605034854,-0.0964967764131169,-0.6381619457359933,0.252780623910679,-0.6577052387762087,-0.3266191377889084,-0.1357794595821392,0.11706390082485751,-0.37507975335937904,0.04464285671464797,0.5190646457513038,-0.499774187973728,0.1402072028988957,0.7824717384769253,-0.5814371726377102,0.2141999766529536,-0.8420009653369197,-0.9082385638051798,-0.20172399533724944,-0.0866556911209442,-0.9517518229321187,0.1725084848306871,0.29664696961417536,-1.0187695523295888,0.3654171154532265,0.5582763702734447,-1.0441155693391153,0.45307404568761545,-1.17544958123122,-1.4095546070239993,-0.1379690623956127,-0.7616233485362057,-1.6076296225362523,0.6100452449253808,-1.3178432743549824,-1.5326199018634752,0.8684899391725006,-1.5173431937099844,-1.3735576581275832,0.9318267771288354,-1.400249396170205,-1.7934160322900625,-0.05500300541645226,-1.2612569611265683,-1.891625540716676,0.7368662731916767,-1.5846146329373412,-1.786472965720445,1.0175502821887705,-1.7461725618374966,-1.6145999360208712,1.1443671265710789
-0.34441717605324945,0.7014233069745688,-0.15069210362384447,-0.16803875889729075,0.4929650609227983,0.3723955222994417,-0.1156501131225277,-0.05109571266832906,0.39669407614795804,-0.200454472359607,-0.6758377936245845,0.37916709311619456,0.3509824197812494,-0.3685427973756842,0.33020263985576903,-1.4055292806721678,1.1272737209618917,0.070144038070587,-1.3808669535695077,1.317117808678047,0.08927446114962655,-1.166739768688735,1.3639470246688705,0.06458036382972632,-1.012039147608803,1.3952124189289477,0.048979486696021826,-1.4419683969257717,1.1704673841118023,-0.07848496076061812,-1.5000789792469935,1.3861574268386083,0.011042486255629876,-1.3706393886783284,1.312174629201064,0.002413498256703068,-1.2471065454945724,1.2702439421970089,0.0050265522341662195,-1.2485765223357737,1.0782649613933313,-0.16056037596207368,-0.8099786503744563,1.3556171418540706,0.02539685427593045,-0.6387777517212605,1.1394754344136577,-0.059927249274539705,-0.42080750650507315,0.9880460314884233,-0.14730136651915526,-0.8831566505099431,0.9422564334805389,-0.22392673378426792,-0.2990108155746375,1.0693585766839855,-0.010430660507684974,-0.2249608320509704,0.9115778521970929,-0.05879893664559014,-0.1337444310247807,0.7205798442331907,-0.11939790843069326
1.1779315276425224,0.2681389695835322,1.7660406464670175,1.4549101603815426,0.3758454624991161,-2.873268447637755,1.696796955647442,0.6814209596968491,-2.974616114628165,1.6671277255752546,1.1623387292323204,-2.9473896512713256,0.9298911759761966,1.3386824540046434,-2.843350060726597,-0.030487305690508015,-0.3607219435225168,-1.8710219787117999,-0.7754769086807689,-0.29409036183455217,-1.6144040188964612,-1.0688143913550074,-0.2535369835909744,-1.6732816580896615,-1.1603318063026777,-0.17929770138414286,-1.8030607449807943,-0.22974170638903474,-0.07369109297807888,-1.3266804548392181,-0.8403869615709694,-0.004345565786020842,-1.2036480815905164,-1.100611384548111,0.13894620242271197,-1.412063510663603,-1.1585622392142785,0.2511798294056145,-1.6376801565248411,-0.15193910932744986,0.26700299357520446,-0.9043790929455187,-1.0035399459051713,0.6692680747390161,-1.1487837756056871,-0.5761901661602833,1.0473921208926644,-1.5989426716245578,-0.2575302799346356,1.1826350643169192,-2.052543301017319,0.11947500037547942,0.5095153736861269,-0.6462291450414035,-0.5048223274194448,1.0136848450290394,-1.1981669024014354,-0.3188742461215776,1.19142869275503,-1.7722218134960208,-0.107525584208368,1.1595852231694963,-2.3011706255908857
-0.2957867922048736,0.08403784408715181,-1.4877590264373872,-0.1385489406935967,0.6456539802975112,0.4349947284661021,0.383830358637589,0.8435444372669696,0.4548346398603175,0.8307640637098423,0.7419434239825592,0.5473378182743204,1.169834559996211,0.5855033036111111,0.6218980609007184,1.7896710896150536,0.2570628328825091,0.2228687831216447,2.4007386226431606,0.27242879046930274,0.5313547987826022,2.4073293716242143,0.292938574203476,0.6032395780032229,2.3602721414431906,0.25126947084589085,0.6141624486758399,1.7179626236835241,-0.09484332483075468,0.48630441181631384,2.536309261303358,-0.024111489189896064,0.8925375676225554,2.4588119854617356,0.14905720126797478,0.9671604257991596,2.4101635934999925,0.20158999223068774,0.9266607101978462,1.2149521960525334,-0.45196879040182314,0.7778316870516997,0.9754879042314659,-0.7002044103442007,1.4145446682591436,-0.14325309963523786,-0.4172167850911356,1.391752625210147,-0.5484666632629993,-0.1665749657798706,1.162237502037943,0.5753483291371677,-0.806542434589234,0.9814357719917185,0.40969565883792536,-0.8890116879597889,1.5144336927681263,-0.4076379018236364,-0.6809192943429485,1.4367642785912023,-0.6715743973190956,-0.4839165956129826,1.211664901825287
0.4777048650278433,1.6759554367801879,1.6080118435545319,0.6862883754225906,1.3549959525370474,-1.7797033047192135,0.4568526965694775,1.1468106706404917,-1.719487621117898,-0.008227865074382374,1.3107007546517033,-1.6735735505726572,-0.5253940615377948,1.639042838126519,-1.617154586479723,-0.9174921013754672,1.612656131010776,-0.9449773389690294,-1.451609255705701,1.8273255473768764,-1.113573008463826,-1.5894220880769183,2.0164244358029544,-1.1334883464474093,-1.6488273273361713,2.0040015691476283,-1.0916679990211564,-0.7978369815948286,1.9645704890170212,-0.5721909313928495,-1.3266489288225272,2.235331117083927,-1.073963962267627,-1.543507728902667,2.4213110923566314,-1.2146094965656786,-1.5670561191155956,2.3670504350203654,-1.2117752942561626,-0.6109029156148971,2.1542000762051385,-0.3129550850787775,-0.47647467411408345,2.463484087644077,-1.2205826195677507,0.15819238501108673,2.3500348555807147,-1.450796073500367,0.6957155150389372,2.1291808972084096,-1.3605722718851778,-0.4977564119216389,2.2280839133501,-0.12945685618028732,-0.961151486200344,2.7203024923527113,-0.831235602260609,-0.6170421589425115,2.7043530849890534,-0.9514701077565821,-0.2810238830144579,2.6071619669642825,-0.8372603767906793
1.2672113657025963,0.10455760917446598,2.017188414225097,1.5821604441580703,-0.20530275963333158,-1.8840240386739546,1.6403988229152981,-0.5863011579679941,-1.9635754367249465,1.3472840500193533,-0.6213759906852248,-1.9041149111480353,1.1196904084203216,0.016015200288930668,-1.7709191105952804,1.0704060663654922,-0.6263857169301449,-1.9894244783798627,-0.06821753958524301,-0.6637454489485559,-1.893493368999692,-0.457799748890794,-0.5911443960724642,-1.8366330017763235,-0.7887321519450994,-0.5320112638354244,-1.8527714868274467,1.1676404252296677,-0.3367227150944237,-1.840017102257609,-0.0682622863971804,-0.35427263025751593,-2.1370955028399092,-0.577793297731527,-0.4135407286263247,-2.337029144826221,-0.9543966577989772,-0.41482395557806484,-2.4713430039435806,1.3581224771014733,-0.044036672651717186,-1.562627714958023,0.7309269396777136,-0.036173912407320825,-2.155112424990884,1.4474419506868414,-0.2752302453375546,-2.2217970844068233,1.54047101667642,-0.42599936060143445,-2.192903268054005,1.4541849221172918,0.16077814542410596,-1.2770882323533246,1.3315246710169175,0.03495057383219972,-2.0322338464685514,1.7928924324896902,-0.1688610107086976,-2.1703573888709533,1.849219330484717,-0.15660742167989467,-2.1702175192519446
